,data,id_cliente,propriedade,produtor,insumos,valor_venda
22000,2021-10-24,954,1044.0,Grãos - Sul,Sementes,27584.9
22001,2021-10-24,978,117.6,Grãos - Sul,Defensivo,4816.35
22002,2021-10-24,1261,1141.92,Grãos - Sul,Defensivo,25141.5
22003,2021-10-24,1350,685.15,Grãos - Sul,Defensivo,30215.27
22004,2021-10-24,1350,685.15,Grãos - Sul,Defensivo,31654.09
22005,2021-10-24,1387,408.96,Grãos - MAPITOBA,Defensivo,977.32
22006,2021-10-24,1636,1388.16,Grãos - Sul,Defensivo,58665.62
22007,2021-10-24,1672,217.44,Grãos - Sul,Sementes,31167.5
22008,2021-10-24,1689,205.92,Grãos - Sul,Defensivo,6987.96
22009,2021-10-24,1784,6344.4,Grãos - Cerrado,Defensivo,199571.11
22010,2021-10-24,1861,548.64,Grãos - Sul,Fertilizantes,9342.0
22011,2021-10-24,2002,501.6,Grãos - Sul,Defensivo,12751.61
22012,2021-10-24,2062,410.4,Grãos - Sul,Defensivo,10518.59
22013,2021-10-24,2221,882.72,Grãos - Sul,Defensivo,8349.07
22014,2021-10-24,2233,488.4,Grãos - Sul,Defensivo,7480.16
22015,2021-10-24,2288,552.0,Grãos - MAPITOBA,Defensivo,17100.98
22016,2021-10-24,2408,521.28,Grãos - Sul,Defensivo,11219.75
22017,2021-10-24,2507,377.28,Grãos - Sul,Defensivo,19514.03
22018,2021-10-24,2541,194.4,Grãos - MAPITOBA,Defensivo,8039.39
22019,2021-10-24,2829,498.0,Grãos - Sul,Defensivo,73523.78
22020,2021-10-24,2911,1193.76,Grãos - Sul,Defensivo,42850.7
22021,2021-10-24,2938,524.4,Grãos - Sul,Defensivo,7907.74
22022,2021-10-24,2950,178.56,Grãos - Sul,Defensivo,1958.19
22023,2021-10-24,2992,1380.96,Grãos - Sul,Sementes,102609.51
22024,2021-10-24,3020,501.12,Grãos - Sul,Defensivo,19541.37
22025,2021-10-24,3020,501.12,Grãos - Sul,Defensivo,22332.99
22026,2021-10-24,3098,679.54,Grãos - Sul,Defensivo,4910.74
22027,2021-10-24,3603,171.36,Grãos - MAPITOBA,Defensivo,5040.94
22028,2021-10-24,3700,241.92,Grãos - Sul,Defensivo,1013.13
22029,2021-10-24,3749,1031.04,Grãos - Sul,Defensivo,15067.71
22030,2021-10-24,3900,485.28,Grãos - MAPITOBA,Defensivo,3567.11
22031,2021-10-24,3939,459.36,Grãos - Sul,Defensivo,17863.27
22032,2021-10-24,3971,449.28,Grãos - Sul,Defensivo,9564.84
22033,2021-10-24,4135,342.72,Grãos - Sul,Defensivo,15287.09
22034,2021-10-24,4138,1421.28,Grãos - Sul,Fertilizantes,24219.0
22035,2021-10-24,4183,495.6,Grãos - MAPITOBA,Defensivo,4278.42
22036,2021-10-24,4195,568.8,Grãos - MAPITOBA,Defensivo,3542.82
22037,2021-10-24,4363,810.72,Grãos - Sul,Defensivo,31098.43
22038,2021-10-24,4647,693.58,Grãos - Sul,Defensivo,2229.41
22039,2021-10-24,4670,2692.8,Grãos - MAPITOBA,Defensivo,87032.06
22040,2021-10-24,4908,230.4,Grãos - Sul,Defensivo,1260.85
22041,2021-10-25,5,571.2,Grãos - Sul,Fertilizantes,141372.0
22042,2021-10-25,55,2530.8,Grãos - MAPITOBA,Defensivo,14958.37
22043,2021-10-25,550,542.88,Grãos - MAPITOBA,Defensivo,4972.49
22044,2021-10-25,622,685.15,Grãos - MAPITOBA,Defensivo,1901.94
22045,2021-10-25,803,246.24,Grãos - Sul,Sementes,35262.5
22046,2021-10-25,814,546.0,Grãos - MAPITOBA,Defensivo,34701.63
22047,2021-10-25,833,306.72,Grãos - Sul,Defensivo,7161.23
22048,2021-10-25,927,361.44,Grãos - Sul,Sementes,31122.0
22049,2021-10-25,1261,1141.92,Grãos - Sul,Defensivo,34283.86
22050,2021-10-25,1516,410.4,Grãos - Sul,Defensivo,3137.19
22051,2021-10-25,1593,544.8,Grãos - Sul,Defensivo,12988.39
22052,2021-10-25,1992,524.16,Grãos - Sul,Defensivo,17288.18
22053,2021-10-25,2693,685.15,Grãos - Sul,Defensivo,35498.88
22054,2021-10-25,2703,462.24,Grãos - Sul,Defensivo,21628.75
22055,2021-10-25,2801,1481.76,Grãos - Sul,Defensivo,45105.27
22056,2021-10-25,2829,498.0,Grãos - Sul,Defensivo,3557.61
22057,2021-10-25,3037,506.4,Grãos - Sul,Defensivo,1111.74
22058,2021-10-25,3215,567.6,Grãos - Sul,Defensivo,12940.84
22059,2021-10-25,3294,532.8,Grãos - MAPITOBA,Defensivo,15117.12
22060,2021-10-25,3775,549.6,Grãos - Sul,Defensivo,29293.23
22061,2021-10-25,3807,162.72,Grãos - MAPITOBA,Defensivo,878.28
22062,2021-10-25,3884,449.28,Grãos - Sul,Defensivo,16264.67
22063,2021-10-25,3995,306.72,Grãos - Sul,Defensivo,813.29
22064,2021-10-25,4139,472.32,Grãos - Sul,Defensivo,13768.95
22065,2021-10-25,4291,495.6,Grãos - MAPITOBA,Defensivo,2659.01
22066,2021-10-25,4306,430.56,Grãos - MAPITOBA,Defensivo,9606.49
22067,2021-10-25,4471,115.2,Grãos - Sul,Defensivo,7478.96
22068,2021-10-25,4579,16416.0,Grãos - MAPITOBA,Defensivo,750270.29
22069,2021-10-25,4638,548.4,Grãos - MAPITOBA,Defensivo,1120.22
22070,2021-10-25,4663,223.2,Grãos - Sul,Defensivo,442.22
22071,2021-10-25,4718,394.56,Grãos - Sul,Defensivo,11299.62
22072,2021-10-25,4725,262.08,Grãos - Sul,Defensivo,610.44
22073,2021-10-25,4867,231.84,Grãos - MAPITOBA,Defensivo,856.36
22074,2021-10-26,317,487.2,Grãos - Sul,Defensivo,11373.78
22075,2021-10-26,408,573.6,Grãos - Sul,Defensivo,9473.76
22076,2021-10-26,488,505.44,Grãos - MAPITOBA,Defensivo,4650.81
22077,2021-10-26,758,111.6,Grãos - Sul,Defensivo,303.83
22078,2021-10-26,978,117.6,Grãos - Sul,Defensivo,963.27
22079,2021-10-26,1068,3432.0,Grãos - Sul,Defensivo,197819.19
22080,2021-10-26,1144,398.88,Grãos - MAPITOBA,Defensivo,4279.04
22081,2021-10-26,1269,547.2,Grãos - Sul,Defensivo,5490.96
22082,2021-10-26,1316,556.8,Grãos - MAPITOBA,Defensivo,3555.61
22083,2021-10-26,1316,556.8,Grãos - MAPITOBA,Defensivo,26667.02
22084,2021-10-26,1656,492.0,Grãos - Sul,Defensivo,15599.92
22085,2021-10-26,1722,18387.6,Grãos - MAPITOBA,Defensivo,619547.54
22086,2021-10-26,1727,566.4,Grãos - Sul,Defensivo,26550.48
22087,2021-10-26,1800,442.08,Grãos - MAPITOBA,Defensivo,12275.38
22088,2021-10-26,1970,243.36,Grãos - Sul,Sementes,49588.0
22089,2021-10-26,1970,243.36,Grãos - Sul,Defensivo,4173.26
22090,2021-10-26,2093,17571.6,Grãos - MAPITOBA,Defensivo,594641.95
22091,2021-10-26,2357,7776.0,Cana,Defensivo,36881.55
22092,2021-10-26,2436,1571.04,Grãos - Sul,Defensivo,44306.75
22093,2021-10-26,2521,84.0,Grãos - Sul,Defensivo,2344.47
22094,2021-10-26,3024,515.52,Grãos - Sul,Defensivo,5096.86
22095,2021-10-26,3052,977.76,Grãos - Sul,Sementes,168441.0
22096,2021-10-26,3211,2531.52,Grãos - MAPITOBA,Defensivo,53765.87
22097,2021-10-26,3297,100.8,Grãos - Sul,Defensivo,2958.8
22098,2021-10-26,3459,3457.2,Grãos - Sul,Defensivo,11093.94
22099,2021-10-26,3551,1473.12,Grãos - Sul,Defensivo,76679.03
22100,2021-10-26,3808,190.08,Grãos - Sul,Defensivo,3861.83
22101,2021-10-26,4048,518.4,Grãos - MAPITOBA,Defensivo,7133.4
22102,2021-10-26,4268,347.04,Grãos - MAPITOBA,Defensivo,8516.47
22103,2021-10-26,4291,495.6,Grãos - MAPITOBA,Defensivo,9306.5
22104,2021-10-26,4422,367.2,Grãos - Sul,Sementes,59276.0
22105,2021-10-26,4608,3273.6,Grãos - Sul,Defensivo,77059.11
22106,2021-10-26,4629,247.68,Grãos - Sul,Defensivo,2099.45
22107,2021-10-26,4845,288.0,Grãos - Sul,Defensivo,6036.99
22108,2021-10-26,4985,825.12,Grãos - Sul,Defensivo,35429.57
22109,2021-10-27,241,690.77,Grãos - Sul,Defensivo,13834.78
22110,2021-10-27,328,117.6,Grãos - Sul,Defensivo,281.68
22111,2021-10-27,553,208.8,Grãos - Sul,Defensivo,4477.88
22112,2021-10-27,881,534.24,Grãos - MAPITOBA,Defensivo,6561.82
22113,2021-10-27,929,361.44,Grãos - Sul,Defensivo,6280.06
22114,2021-10-27,929,361.44,Grãos - Sul,Defensivo,8373.42
22115,2021-10-27,1082,185.76,Grãos - MAPITOBA,Defensivo,8104.45
22116,2021-10-27,1504,556.8,Grãos - Sul,Defensivo,34953.42
22117,2021-10-27,1618,570.0,Grãos - Sul,Defensivo,6978.79
22118,2021-10-27,1649,259.2,Grãos - Sul,Defensivo,7763.18
22119,2021-10-27,1668,469.44,Grãos - Sul,Sementes,17398.18
22120,2021-10-27,1807,224.64,Grãos - Sul,Defensivo,4724.43
22121,2021-10-27,1891,538.56,Grãos - Sul,Defensivo,5614.59
22122,2021-10-27,1939,184.32,Grãos - Sul,Defensivo,6816.38
22123,2021-10-27,2673,216.0,Grãos - MAPITOBA,Defensivo,4272.27
22124,2021-10-27,2736,495.6,Grãos - Sul,Defensivo,11536.13
22125,2021-10-27,2765,511.2,Grãos - Sul,Defensivo,28017.19
22126,2021-10-27,3601,1033.92,Grãos - Sul,Defensivo,17030.13
22127,2021-10-27,3629,68.4,Grãos - Sul,Defensivo,2007.96
22128,2021-10-27,3724,548.4,Grãos - Sul,Sementes,99169.0
22129,2021-10-27,3776,3364.8,Grãos - Sul,Fertilizantes,93456.0
22130,2021-10-27,3838,361.44,Grãos - MAPITOBA,Defensivo,11228.34
22131,2021-10-27,4089,178.56,Grãos - Sul,Defensivo,5084.14
22132,2021-10-27,4374,1362.24,Grãos - Sul,Sementes,29191.68
22133,2021-10-27,4394,2958.0,Grãos - MAPITOBA,Defensivo,32501.14
22134,2021-10-27,4532,226.08,Grãos - Sul,Defensivo,4108.61
22135,2021-10-27,4577,453.6,Grãos - Sul,Defensivo,8581.45
22136,2021-10-27,4591,118.8,Grãos - Sul,Defensivo,564.39
22137,2021-10-27,4941,864.0,Grãos - Sul,Defensivo,11748.68
22138,2021-10-27,4950,1877.76,Grãos - MAPITOBA,Defensivo,37819.89
22139,2021-10-28,5,571.2,Grãos - Sul,Fertilizantes,128520.0
22140,2021-10-28,32,571.2,Grãos - Sul,Defensivo,27258.12
22141,2021-10-28,237,511.2,Grãos - Sul,Defensivo,12905.21
22142,2021-10-28,338,686.56,Grãos - Sul,Fertilizantes,74817.0
22143,2021-10-28,487,1139.04,Grãos - Sul,Defensivo,40633.96
22144,2021-10-28,661,191.52,Grãos - Sul,Defensivo,6233.96
22145,2021-10-28,693,190.08,Grãos - Sul,Defensivo,2322.55
22146,2021-10-28,696,679.54,Grãos - MAPITOBA,Defensivo,29848.14
22147,2021-10-28,769,693.58,Grãos - Sul,Defensivo,18097.22
22148,2021-10-28,935,302.4,Grãos - Sul,Defensivo,10491.38
22149,2021-10-28,987,506.88,Grãos - Sul,Defensivo,8475.29
22150,2021-10-28,1712,530.4,Grãos - Sul,Defensivo,15053.1
22151,2021-10-28,1775,512.4,Grãos - Sul,Defensivo,13244.82
22152,2021-10-28,1978,489.6,Grãos - Sul,Defensivo,9259.61
22153,2021-10-28,2207,280.8,Grãos - Sul,Defensivo,12171.89
22154,2021-10-28,2500,683.75,Grãos - Sul,Defensivo,13478.87
22155,2021-10-28,2521,84.0,Grãos - Sul,Defensivo,2557.6
22156,2021-10-28,2531,557.28,Grãos - MAPITOBA,Defensivo,12479.06
22157,2021-10-28,2548,570.0,Grãos - Sul,Defensivo,32314.35
22158,2021-10-28,2796,354.24,Grãos - MAPITOBA,Defensivo,6615.41
22159,2021-10-28,2892,3435.6,Grãos - Sul,Defensivo,220897.86
22160,2021-10-28,3391,490.8,Grãos - Sul,Fertilizantes,150660.0
22161,2021-10-28,3456,185.76,Grãos - Sul,Defensivo,4745.42
22162,2021-10-28,3584,293.76,Grãos - Sul,Defensivo,9455.09
22163,2021-10-28,3731,443.52,Grãos - Sul,Defensivo,7049.23
22164,2021-10-28,4007,516.0,Grãos - Sul,Sementes,4105.5
22165,2021-10-28,4287,236.16,Grãos - Sul,Defensivo,1357.32
22166,2021-10-28,4540,14391.6,Cana,Defensivo,195759.92
22167,2021-10-28,4563,104.4,Grãos - Sul,Defensivo,2361.32
22168,2021-10-28,4591,118.8,Grãos - Sul,Defensivo,6772.66
22169,2021-10-28,4797,1346.4,Grãos - Sul,Defensivo,15604.55
22170,2021-10-28,4971,558.0,Grãos - MAPITOBA,Defensivo,19059.27
22171,2021-10-29,2,678.13,Grãos - Sul,Sementes,102945.5
22172,2021-10-29,279,556.8,Grãos - Sul,Defensivo,30845.91
22173,2021-10-29,639,1272.96,Grãos - Sul,Defensivo,19320.92
22174,2021-10-29,723,544.8,Grãos - MAPITOBA,Defensivo,32754.85
22175,2021-10-29,753,475.2,Grãos - Sul,Defensivo,25274.14
22176,2021-10-29,836,687.96,Grãos - Sul,Defensivo,26801.36
22177,2021-10-29,940,556.8,Grãos - MAPITOBA,Defensivo,1188.42
22178,2021-10-29,970,105.6,Grãos - Sul,Sementes,24080.0
22179,2021-10-29,1013,280.8,Grãos - Sul,Sementes,32833.5
22180,2021-10-29,1601,511.2,Grãos - Sul,Sementes,19218.5
22181,2021-10-29,1763,524.4,Grãos - Sul,Defensivo,28111.14
22182,2021-10-29,2021,443.52,Grãos - MAPITOBA,Defensivo,9886.48
22183,2021-10-29,2062,410.4,Grãos - Sul,Defensivo,11327.71
22184,2021-10-29,2091,388.8,Grãos - Sul,Fertilizantes,90405.0
22185,2021-10-29,2092,230.4,Grãos - Sul,Defensivo,5890.87
22186,2021-10-29,2227,66.0,Grãos - Sul,Defensivo,7981.06
22187,2021-10-29,2350,2642.4,Grãos - MAPITOBA,Defensivo,87025.5
22188,2021-10-29,2379,564.0,Grãos - Sul,Defensivo,4299.03
22189,2021-10-29,2734,447.84,Grãos - Sul,Defensivo,4743.32
22190,2021-10-29,2900,492.0,Grãos - Sul,Defensivo,25173.58
22191,2021-10-29,2909,571.2,Grãos - Sul,Defensivo,44547.31
22192,2021-10-29,2911,1193.76,Grãos - Sul,Defensivo,25710.43
22193,2021-10-29,3203,443.52,Grãos - Sul,Defensivo,5735.34
22194,2021-10-29,3341,512.64,Grãos - Sul,Defensivo,955.56
22195,2021-10-29,3607,365.76,Grãos - Sul,Defensivo,7662.86
22196,2021-10-29,3707,3561.6,Grãos - Sul,Defensivo,88328.46
22197,2021-10-29,3882,404.64,Grãos - MAPITOBA,Defensivo,7004.61
22198,2021-10-29,4048,518.4,Grãos - MAPITOBA,Defensivo,1426.69
22199,2021-10-29,4094,430.56,Grãos - Sul,Defensivo,13824.5
22200,2021-10-29,4202,1049.76,Grãos - MAPITOBA,Defensivo,41667.76
22201,2021-10-29,4210,490.8,Grãos - MAPITOBA,Defensivo,5153.22
22202,2021-10-29,4222,558.0,Grãos - Sul,Fertilizantes,87561.0
22203,2021-10-29,4344,217.44,Grãos - MAPITOBA,Defensivo,3894.29
22204,2021-10-29,4392,259.2,Grãos - Sul,Defensivo,5055.49
22205,2021-10-29,4404,480.96,Grãos - Sul,Fertilizantes,109440.0
22206,2021-10-29,4781,682.34,Grãos - Sul,Defensivo,21005.27
22207,2021-10-30,79,682.34,Grãos - Sul,Fertilizantes,183708.0
22208,2021-10-30,135,541.2,Grãos - Cerrado,Defensivo,8782.69
22209,2021-10-30,137,2698.8,Grãos - MAPITOBA,Defensivo,82225.39
22210,2021-10-30,237,511.2,Grãos - Sul,Defensivo,8296.21
22211,2021-10-30,266,289.44,Grãos - Sul,Defensivo,5266.44
22212,2021-10-30,338,686.56,Grãos - Sul,Defensivo,10821.44
22213,2021-10-30,545,68.4,Grãos - Sul,Sementes,5824.0
22214,2021-10-30,636,1247.04,Grãos - Sul,Defensivo,62382.2
22215,2021-10-30,939,18240.0,Grãos - MAPITOBA,Defensivo,207017.53
22216,2021-10-30,1013,280.8,Grãos - Sul,Defensivo,2180.21
22217,2021-10-30,2157,483.6,Grãos - Sul,Defensivo,40598.86
22218,2021-10-30,2334,1104.48,Grãos - Sul,Defensivo,19563.64
22219,2021-10-30,2336,374.4,Grãos - Sul,Defensivo,8220.41
22220,2021-10-30,2346,1067.04,Grãos - Sul,Defensivo,38944.01
22221,2021-10-30,2962,502.8,Grãos - Sul,Defensivo,10267.61
22222,2021-10-30,2989,1092.96,Grãos - Sul,Defensivo,14818.34
22223,2021-10-30,2989,1092.96,Grãos - Sul,Defensivo,17782.0
22224,2021-10-30,3298,2726.4,Grãos - MAPITOBA,Defensivo,149360.93
22225,2021-10-30,3350,2583.6,Grãos - MAPITOBA,Defensivo,12223.89
22226,2021-10-30,3864,354.24,Grãos - Sul,Defensivo,8467.52
22227,2021-10-30,3888,275.04,Grãos - MAPITOBA,Defensivo,3170.77
22228,2021-10-30,3995,306.72,Grãos - Sul,Defensivo,13012.58
22229,2021-10-30,4441,182.88,Grãos - Sul,Fertilizantes,5175.0
22230,2021-10-30,4563,104.4,Grãos - Sul,Defensivo,674.67
22231,2021-10-30,4563,104.4,Grãos - Sul,Defensivo,3373.32
22232,2021-10-30,4629,247.68,Grãos - Sul,Defensivo,7697.96
22233,2021-10-30,4635,205.92,Grãos - Sul,Sementes,2263.36
22234,2021-10-31,79,682.34,Grãos - Sul,Defensivo,51471.84
22235,2021-10-31,779,1257.12,Grãos - Sul,Defensivo,36302.3
22236,2021-10-31,821,504.0,Grãos - Sul,Defensivo,12044.06
22237,2021-10-31,1081,541.2,Grãos - Sul,Defensivo,13102.57
22238,2021-10-31,1213,221.76,Grãos - MAPITOBA,Defensivo,8417.49
22239,2021-10-31,1523,687.96,Grãos - Sul,Sementes,77875.0
22240,2021-10-31,1524,452.16,Grãos - Sul,Sementes,84787.5
22241,2021-10-31,1530,1581.12,Grãos - Sul,Defensivo,25876.21
22242,2021-10-31,1634,421.92,Grãos - Sul,Defensivo,4302.98
22243,2021-10-31,2249,280.8,Grãos - MAPITOBA,Defensivo,2069.25
22244,2021-10-31,2680,546.0,Grãos - Sul,Defensivo,1407.49
22245,2021-10-31,2705,12451.2,Grãos - Cerrado,Defensivo,500822.4
22246,2021-10-31,3018,1470.24,Grãos - Sul,Sementes,185136.0
22247,2021-10-31,3110,102.0,Grãos - Sul,Defensivo,5307.8
22248,2021-10-31,3241,426.24,Grãos - MAPITOBA,Defensivo,11811.7
22249,2021-10-31,3723,1002.24,Grãos - Sul,Defensivo,84747.46
22250,2021-10-31,3869,411.84,Grãos - MAPITOBA,Defensivo,12829.69
22251,2021-10-31,4065,482.4,Grãos - Sul,Defensivo,56808.09
22252,2021-10-31,4405,416.16,Grãos - MAPITOBA,Defensivo,7884.15
22253,2021-10-31,4428,554.4,Grãos - MAPITOBA,Defensivo,11119.61
22254,2021-10-31,4532,226.08,Grãos - Sul,Defensivo,1369.54
22255,2021-11-01,216,553.2,Grãos - MAPITOBA,Defensivo,8645.33
22256,2021-11-01,259,679.54,Grãos - Sul,Defensivo,31485.5
22257,2021-11-01,556,1143.36,Grãos - Sul,Defensivo,30621.47
22258,2021-11-01,613,527.04,Grãos - MAPITOBA,Defensivo,13473.06
22259,2021-11-01,657,3417.6,Grãos - Sul,Defensivo,202948.97
22260,2021-11-01,664,358.56,Grãos - Sul,Fertilizantes,87462.0
22261,2021-11-01,940,556.8,Grãos - MAPITOBA,Defensivo,15449.32
22262,2021-11-01,976,18553.2,Grãos - MAPITOBA,Defensivo,917689.48
22263,2021-11-01,1046,117.6,Grãos - Sul,Fertilizantes,5280.0
22264,2021-11-01,1192,2391.84,Grãos - Cerrado,Defensivo,100763.71
22265,2021-11-01,1246,571.68,Grãos - Sul,Defensivo,1351.42
22266,2021-11-01,1572,519.84,Grãos - Sul,Defensivo,3794.29
22267,2021-11-01,1901,1180.8,Grãos - Sul,Sementes,203385.0
22268,2021-11-01,1992,524.16,Grãos - Sul,Fertilizantes,47664.0
22269,2021-11-01,2427,499.68,Grãos - Sul,Defensivo,16088.98
22270,2021-11-01,2829,498.0,Grãos - Sul,Defensivo,11858.68
22271,2021-11-01,2869,682.34,Grãos - Sul,Defensivo,12234.8
22272,2021-11-01,2995,56.4,Grãos - Sul,Defensivo,1735.1
22273,2021-11-01,3047,1440.0,Grãos - Sul,Defensivo,78900.12
22274,2021-11-01,3047,1440.0,Grãos - Sul,Fertilizantes,368145.0
22275,2021-11-01,3221,1507.68,Grãos - Sul,Defensivo,59863.3
22276,2021-11-01,3256,1213.92,Grãos - Sul,Fertilizantes,103410.0
22277,2021-11-01,3310,76.8,Grãos - Sul,Defensivo,2632.47
22278,2021-11-01,3452,683.75,Grãos - MAPITOBA,Defensivo,3312.8
22279,2021-11-01,3607,365.76,Grãos - Sul,Sementes,24255.0
22280,2021-11-01,3940,1545.12,Grãos - Sul,Defensivo,25193.96
22281,2021-11-01,3971,449.28,Grãos - Sul,Defensivo,6376.56
22282,2021-11-01,4159,344.16,Grãos - Sul,Defensivo,8915.68
22283,2021-11-01,4419,334.08,Grãos - MAPITOBA,Defensivo,4266.44
22284,2021-11-01,4488,250.56,Grãos - MAPITOBA,Defensivo,1119.01
22285,2021-11-01,4586,1350.72,Grãos - Sul,Defensivo,4973.54
22286,2021-11-01,4675,208.8,Grãos - Sul,Sementes,2772.0
22287,2021-11-01,4867,231.84,Grãos - MAPITOBA,Defensivo,5138.15
22288,2021-11-02,266,289.44,Grãos - Sul,Defensivo,3159.87
22289,2021-11-02,276,552.96,Grãos - Sul,Fertilizantes,3141.0
22290,2021-11-02,550,542.88,Grãos - MAPITOBA,Defensivo,26519.92
22291,2021-11-02,757,825.12,Grãos - Sul,Defensivo,15802.78
22292,2021-11-02,972,565.2,Grãos - Sul,Defensivo,22484.83
22293,2021-11-02,1075,411.84,Grãos - MAPITOBA,Defensivo,2015.86
22294,2021-11-02,1148,3436.8,Grãos - Sul,Fertilizantes,644436.0
22295,2021-11-02,1192,2391.84,Grãos - Cerrado,Defensivo,62977.34
22296,2021-11-02,1236,540.0,Grãos - MAPITOBA,Defensivo,17550.38
22297,2021-11-02,1294,162.72,Grãos - Sul,Defensivo,6464.17
22298,2021-11-02,1559,293.76,Grãos - Sul,Defensivo,7819.77
22299,2021-11-02,1734,675.32,Grãos - Sul,Fertilizantes,17316.0
22300,2021-11-02,1893,64.8,Grãos - Sul,Defensivo,3617.51
22301,2021-11-02,2077,553.2,Grãos - Sul,Defensivo,13597.77
22302,2021-11-02,2402,538.8,Grãos - MAPITOBA,Defensivo,9222.99
22303,2021-11-02,2948,951.84,Grãos - Sul,Defensivo,55715.36
22304,2021-11-02,2988,568.8,Grãos - Sul,Defensivo,23107.17
22305,2021-11-02,3048,950.4,Grãos - Sul,Defensivo,12500.97
22306,2021-11-02,3221,1507.68,Grãos - Sul,Defensivo,48638.94
22307,2021-11-02,3282,1133.28,Grãos - Sul,Defensivo,23733.17
22308,2021-11-02,3407,532.8,Grãos - MAPITOBA,Defensivo,18934.19
22309,2021-11-02,3497,338.4,Grãos - Sul,Defensivo,12135.53
22310,2021-11-02,3633,63.6,Grãos - Sul,Defensivo,5315.48
22311,2021-11-02,3865,2816.4,Grãos - MAPITOBA,Defensivo,6946.77
22312,2021-11-02,4319,489.6,Grãos - MAPITOBA,Defensivo,11723.28
22313,2021-11-02,4742,697.79,Grãos - Sul,Defensivo,6844.53
22314,2021-11-02,4869,446.4,Grãos - Sul,Defensivo,5115.03
22315,2021-11-02,4887,554.4,Grãos - Sul,Fertilizantes,124740.0
22316,2021-11-02,4915,207.36,Grãos - Sul,Defensivo,10297.99
22317,2021-11-03,133,699.19,Grãos - Sul,Defensivo,68144.5
22318,2021-11-03,277,2892.0,Grãos - MAPITOBA,Defensivo,64949.89
22319,2021-11-03,498,526.8,Grãos - MAPITOBA,Defensivo,4572.84
22320,2021-11-03,540,442.08,Grãos - MAPITOBA,Defensivo,18755.24
22321,2021-11-03,655,480.96,Grãos - Sul,Defensivo,9408.29
22322,2021-11-03,777,239.04,Grãos - MAPITOBA,Defensivo,2903.16
22323,2021-11-03,887,182.88,Grãos - Sul,Defensivo,455.79
22324,2021-11-03,887,182.88,Grãos - Sul,Defensivo,1823.14
22325,2021-11-03,1050,682.34,Grãos - MAPITOBA,Defensivo,14805.69
22326,2021-11-03,1088,56.4,Grãos - Sul,Fertilizantes,12771.0
22327,2021-11-03,1130,1442.88,Grãos - MAPITOBA,Defensivo,11843.88
22328,2021-11-03,1135,230.4,Grãos - Sul,Defensivo,3877.78
22329,2021-11-03,1205,4356.0,Grãos - MAPITOBA,Defensivo,177187.59
22330,2021-11-03,1234,463.68,Grãos - Sul,Defensivo,13351.07
22331,2021-11-03,1785,541.2,Grãos - Sul,Defensivo,5727.23
22332,2021-11-03,1949,393.12,Grãos - Sul,Defensivo,903.65
22333,2021-11-03,2261,80.4,Grãos - Sul,Defensivo,4812.47
22334,2021-11-03,2273,423.36,Grãos - MAPITOBA,Defensivo,16503.02
22335,2021-11-03,2419,289.44,Grãos - Sul,Defensivo,1655.24
22336,2021-11-03,2724,302.4,Grãos - Sul,Defensivo,19490.31
22337,2021-11-03,3183,563.04,Grãos - Sul,Defensivo,1234.59
22338,2021-11-03,3211,2531.52,Grãos - MAPITOBA,Defensivo,11948.0
22339,2021-11-03,3439,322.56,Grãos - Sul,Fertilizantes,11016.0
22340,2021-11-03,3497,338.4,Grãos - Sul,Defensivo,8899.39
22341,2021-11-03,3867,91.2,Grãos - Sul,Defensivo,1678.73
22342,2021-11-03,3964,69.6,Grãos - Sul,Defensivo,1518.93
22343,2021-11-03,4138,1421.28,Grãos - Sul,Fertilizantes,32292.0
22344,2021-11-03,4927,2523.6,Grãos - MAPITOBA,Defensivo,131352.17
22345,2021-11-04,902,1441.44,Grãos - Sul,Defensivo,18308.06
22346,2021-11-04,986,1506.24,Grãos - Sul,Sementes,51392.58
22347,2021-11-04,1416,388.8,Grãos - Sul,Defensivo,22499.48
22348,2021-11-04,1528,568.8,Grãos - Sul,Defensivo,25982.01
22349,2021-11-04,1559,293.76,Grãos - Sul,Fertilizantes,4995.0
22350,2021-11-04,1618,570.0,Grãos - Sul,Defensivo,1744.71
22351,2021-11-04,1647,1393.92,Grãos - Sul,Defensivo,17564.55
22352,2021-11-04,1711,1404.0,Grãos - MAPITOBA,Defensivo,50171.81
22353,2021-11-04,1807,224.64,Grãos - Sul,Defensivo,11548.6
22354,2021-11-04,1892,492.48,Grãos - Sul,Defensivo,3331.95
22355,2021-11-04,2638,1127.52,Grãos - Sul,Defensivo,87770.36
22356,2021-11-04,3209,263.52,Grãos - Sul,Defensivo,6888.45
22357,2021-11-04,3391,490.8,Grãos - Sul,Defensivo,7363.2
22358,2021-11-04,3464,1473.12,Grãos - MAPITOBA,Defensivo,20088.92
22359,2021-11-04,3819,231.84,Grãos - Sul,Defensivo,5398.75
22360,2021-11-04,4207,566.4,Grãos - Sul,Defensivo,31597.12
22361,2021-11-04,4263,687.96,Grãos - Sul,Fertilizantes,68085.0
22362,2021-11-04,4311,384.48,Grãos - Sul,Defensivo,1828.18
22363,2021-11-04,4797,1346.4,Grãos - Sul,Defensivo,31209.07
22364,2021-11-04,4845,288.0,Grãos - Sul,Defensivo,5366.22
22365,2021-11-04,4887,554.4,Grãos - Sul,Defensivo,33476.97
22366,2021-11-05,32,571.2,Grãos - Sul,Defensivo,10221.8
